date,release_url
2020-10-14,https://winnipeg.ca/police/press/2020/10oct/2020_10_14.stm
2020-10-13,https://winnipeg.ca/police/press/2020/10oct/2020_10_13.stm
2020-10-12,https://winnipeg.ca/police/press/2020/10oct/2020_10_12.stm
2020-10-11,https://winnipeg.ca/police/press/2020/10oct/2020_10_11.stm
2020-10-08,https://winnipeg.ca/police/press/2020/10oct/2020_10_08.stm
2020-10-07,https://winnipeg.ca/police/press/2020/10oct/2020_10_07.stm
2020-10-05,https://winnipeg.ca/police/press/2020/10oct/2020_10_05.stm
2020-10-02,https://winnipeg.ca/police/press/2020/10oct/2020_10_02.stm
2020-10-01,https://winnipeg.ca/police/press/2020/10oct/2020_10_01.stm
2020-11-30,https://winnipeg.ca/police/press/2020/11nov/2020_11_30.stm
2020-11-28,https://winnipeg.ca/police/press/2020/11nov/2020_11_28.stm
2020-11-27,https://winnipeg.ca/police/press/2020/11nov/2020_11_27.stm
2020-11-24,https://winnipeg.ca/police/press/2020/11nov/2020_11_24.stm
2020-11-23,https://winnipeg.ca/police/press/2020/11nov/2020_11_23.stm
2020-11-22,https://winnipeg.ca/police/press/2020/11nov/2020_11_22.stm
2020-11-21,https://winnipeg.ca/police/press/2020/11nov/2020_11_21.stm
2020-11-20,https://winnipeg.ca/police/press/2020/11nov/2020_11_20.stm
2020-11-19,https://winnipeg.ca/police/press/2020/11nov/2020_11_19.stm
2020-11-17,https://winnipeg.ca/police/press/2020/11nov/2020_11_17.stm
2020-11-16,https://winnipeg.ca/police/press/2020/11nov/2020_11_16.stm
2020-11-13,https://winnipeg.ca/police/press/2020/11nov/2020_11_13.stm
2020-11-12,https://winnipeg.ca/police/press/2020/11nov/2020_11_12.stm
2020-11-10,https://winnipeg.ca/police/press/2020/11nov/2020_11_10.stm
2020-11-09,https://winnipeg.ca/police/press/2020/11nov/2020_11_09.stm
2020-11-06,https://winnipeg.ca/police/press/2020/11nov/2020_11_06.stm
2020-11-05,https://winnipeg.ca/police/press/2020/11nov/2020_11_05.stm
2020-11-04,https://winnipeg.ca/police/press/2020/11nov/2020_11_04.stm
2020-12-30,https://winnipeg.ca/police/press/2020/12dec/2020_12_30.stm
2020-12-29,https://winnipeg.ca/police/press/2020/12dec/2020_12_29.stm
2020-12-28,https://winnipeg.ca/police/press/2020/12dec/2020_12_28.stm
2020-12-25,https://winnipeg.ca/police/press/2020/12dec/2020_12_25.stm
2020-12-23,https://winnipeg.ca/police/press/2020/12dec/2020_12_23.stm
2020-12-22,https://winnipeg.ca/police/press/2020/12dec/2020_12_22.stm
2020-12-21,https://winnipeg.ca/police/press/2020/12dec/2020_12_21.stm
2020-12-18,https://winnipeg.ca/police/press/2020/12dec/2020_12_18.stm
2020-12-16,https://winnipeg.ca/police/press/2020/12dec/2020_12_16.stm
2020-12-15,https://winnipeg.ca/police/press/2020/12dec/2020_12_15.stm
2020-12-14,https://winnipeg.ca/police/press/2020/12dec/2020_12_14.stm
2020-12-13,https://winnipeg.ca/police/press/2020/12dec/2020_12_13.stm
2020-12-12,https://winnipeg.ca/police/press/2020/12dec/2020_12_12.stm
2020-12-11,https://winnipeg.ca/police/press/2020/12dec/2020_12_11.stm
2020-12-09,https://winnipeg.ca/police/press/2020/12dec/2020_12_09.stm
2020-12-04,https://winnipeg.ca/police/press/2020/12dec/2020_12_04.stm
2020-12-01,https://winnipeg.ca/police/press/2020/12dec/2020_12_01.stm
2019-01-30,https://winnipeg.ca/police/press/2019/01jan/2019_01_30.aspx
2019-01-29,https://winnipeg.ca/police/press/2019/01jan/2019_01_29.aspx
2019-01-24,https://winnipeg.ca/police/press/2019/01jan/2019_01_24.aspx
2019-01-23,https://winnipeg.ca/police/press/2019/01jan/2019_01_23.aspx
2019-01-22,https://winnipeg.ca/police/press/2019/01jan/2019_01_22.aspx
2019-01-21,https://winnipeg.ca/police/press/2019/01jan/2019_01_21.aspx
2019-01-18,https://winnipeg.ca/police/press/2019/01jan/2019_01_18.aspx
2019-01-16,https://winnipeg.ca/police/press/2019/01jan/2019_01_16.aspx
2019-01-15,https://winnipeg.ca/police/press/2019/01jan/2019_01_15.aspx
2019-01-14,https://winnipeg.ca/police/press/2019/01jan/2019_01_14.aspx
2019-01-12,https://winnipeg.ca/police/press/2019/01jan/2019_01_12.aspx
2019-01-11,https://winnipeg.ca/police/press/2019/01jan/2019_01_11.aspx
2019-01-10,https://winnipeg.ca/police/press/2019/01jan/2019_01_10.aspx
2019-01-08,https://winnipeg.ca/police/press/2019/01jan/2019_01_08.aspx
2019-01-06,https://winnipeg.ca/police/press/2019/01jan/2019_01_06.aspx
2019-01-05,https://winnipeg.ca/police/press/2019/01jan/2019_01_05.aspx
2019-01-04,https://winnipeg.ca/police/press/2019/01jan/2019_01_04.aspx
2019-01-03,https://winnipeg.ca/police/press/2019/01jan/2019_01_03.aspx
2019-01-02,https://winnipeg.ca/police/press/2019/01jan/2019_01_02.aspx
,https://winnipeg.ca/police/press/current.stm
2019-02-28,https://winnipeg.ca/police/press/2019/02feb/2019_02_28.aspx
2019-02-27,https://winnipeg.ca/police/press/2019/02feb/2019_02_27.aspx
2019-02-26,https://winnipeg.ca/police/press/2019/02feb/2019_02_26.aspx
2019-02-22,https://winnipeg.ca/police/press/2019/02feb/2019_02_22.aspx
2019-02-15,https://winnipeg.ca/police/press/2019/02feb/2019_02_15.aspx
2019-02-14,https://winnipeg.ca/police/press/2019/02feb/2019_02_14.aspx
2019-02-13,https://winnipeg.ca/police/press/2019/02feb/2019_02_13.aspx
2019-02-12,https://winnipeg.ca/police/press/2019/02feb/2019_02_12.aspx
2019-02-11,https://winnipeg.ca/police/press/2019/02feb/2019_02_11.aspx
2019-02-08,https://winnipeg.ca/police/press/2019/02feb/2019_02_08.aspx
2019-02-06,https://winnipeg.ca/police/press/2019/02feb/2019_02_06.aspx
2019-02-03,https://winnipeg.ca/police/press/2019/02feb/2019_02_03.aspx
2019-02-02,https://winnipeg.ca/police/press/2019/02feb/2019_02_02.aspx
,https://winnipeg.ca/police/press/current.stm
2019-03-29,https://winnipeg.ca/police/press/2019/03mar/2019_03_29.aspx
2019-03-27,https://winnipeg.ca/police/press/2019/03mar/2019_03_27.aspx
2019-03-26,https://winnipeg.ca/police/press/2019/03mar/2019_03_26.aspx
2019-03-22,https://winnipeg.ca/police/press/2019/03mar/2019_03_22.aspx
2019-03-21,https://winnipeg.ca/police/press/2019/03mar/2019_03_21.aspx
2019-03-20,https://winnipeg.ca/police/press/2019/03mar/2019_03_20.aspx
2019-03-19,https://winnipeg.ca/police/press/2019/03mar/2019_03_19.aspx
2019-03-18,https://winnipeg.ca/police/press/2019/03mar/2019_03_18.aspx
2019-03-17,https://winnipeg.ca/police/press/2019/03mar/2019_03_17.aspx
2019-03-16,https://winnipeg.ca/police/press/2019/03mar/2019_03_16.aspx
2019-03-15,https://winnipeg.ca/police/press/2019/03mar/2019_03_15.aspx
2019-03-14,https://winnipeg.ca/police/press/2019/03mar/2019_03_14.aspx
2019-03-13,https://winnipeg.ca/police/press/2019/03mar/2019_03_13.aspx
2019-03-12,https://winnipeg.ca/police/press/2019/03mar/2019_03_12.aspx
2019-03-11,https://winnipeg.ca/police/press/2019/03mar/2019_03_11.aspx
2019-03-08,https://winnipeg.ca/police/press/2019/03mar/2019_03_08.aspx
2019-03-06,https://winnipeg.ca/police/press/2019/03mar/2019_03_06.aspx
2019-03-04,https://winnipeg.ca/police/press/2019/03mar/2019_03_04.aspx
2019-03-01,https://winnipeg.ca/police/press/2019/03mar/2019_03_01.aspx
,https://winnipeg.ca/police/press/current.stm
2019-04-30,https://winnipeg.ca/police/press/2019/04apr/2019_04_30.aspx
2019-04-29,https://winnipeg.ca/police/press/2019/04apr/2019_04_29.aspx
2019-04-28,https://winnipeg.ca/police/press/2019/04apr/2019_04_28.aspx
2019-04-27,https://winnipeg.ca/police/press/2019/04apr/2019_04_27.aspx
2019-04-26,https://winnipeg.ca/police/press/2019/04apr/2019_04_26.aspx
2019-04-25,https://winnipeg.ca/police/press/2019/04apr/2019_04_25.aspx
2019-04-24,https://winnipeg.ca/police/press/2019/04apr/2019_04_24.aspx
2019-04-23,https://winnipeg.ca/police/press/2019/04apr/2019_04_23.aspx
2019-04-19,https://winnipeg.ca/police/press/2019/04apr/2019_04_19.aspx
2019-04-18,https://winnipeg.ca/police/press/2019/04apr/2019_04_18.aspx
2019-04-17,https://winnipeg.ca/police/press/2019/04apr/2019_04_17.aspx
2019-04-16,https://winnipeg.ca/police/press/2019/04apr/2019_04_16.aspx
2019-04-15,https://winnipeg.ca/police/press/2019/04apr/2019_04_15.aspx
2019-04-12,https://winnipeg.ca/police/press/2019/04apr/2019_04_12.aspx
2019-04-10,https://winnipeg.ca/police/press/2019/04apr/2019_04_10.aspx
2019-04-08,https://winnipeg.ca/police/press/2019/04apr/2019_04_08.aspx
2019-04-05,https://winnipeg.ca/police/press/2019/04apr/2019_04_05.aspx
2019-04-03,https://winnipeg.ca/police/press/2019/04apr/2019_04_03.aspx
2019-04-02,https://winnipeg.ca/police/press/2019/04apr/2019_04_02.aspx
2019-04-01,https://winnipeg.ca/police/press/2019/04apr/2019_04_01.aspx
,https://winnipeg.ca/police/press/current.stm
2019-05-31,https://winnipeg.ca/police/press/2019/05May/2019_05_31.aspx
2019-05-30,https://winnipeg.ca/police/press/2019/05May/2019_05_30.aspx
2019-05-29,https://winnipeg.ca/police/press/2019/05May/2019_05_29.aspx
2019-05-28,https://winnipeg.ca/police/press/2019/05May/2019_05_28.aspx
2019-05-27,https://winnipeg.ca/police/press/2019/05May/2019_05_27.aspx
2019-05-26,https://winnipeg.ca/police/press/2019/05May/2019_05_26.aspx
2019-05-25,https://winnipeg.ca/police/press/2019/05May/2019_05_25.aspx
2019-05-24,https://winnipeg.ca/police/press/2019/05May/2019_05_24.aspx
2019-05-23,https://winnipeg.ca/police/press/2019/05May/2019_05_23.aspx
2019-05-22,https://winnipeg.ca/police/press/2019/05May/2019_05_22.aspx
2019-05-21,https://winnipeg.ca/police/press/2019/05May/2019_05_21.aspx
2019-05-17,https://winnipeg.ca/police/press/2019/05May/2019_05_17.aspx
2019-05-16,https://winnipeg.ca/police/press/2019/05May/2019_05_16.aspx
2019-05-15,https://winnipeg.ca/police/press/2019/05May/2019_05_15.aspx
2019-05-14,https://winnipeg.ca/police/press/2019/05May/2019_05_14.aspx
2019-05-13,https://winnipeg.ca/police/press/2019/05May/2019_05_13.aspx
2019-05-11,https://winnipeg.ca/police/press/2019/05May/2019_05_11.aspx
2019-05-10,https://winnipeg.ca/police/press/2019/05May/2019_05_10.aspx
2019-05-09,https://winnipeg.ca/police/press/2019/05May/2019_05_09.aspx
2019-05-07,https://winnipeg.ca/police/press/2019/05May/2019_05_07.aspx
2019-05-06,https://winnipeg.ca/police/press/2019/05May/2019_05_06.aspx
2019-05-05,https://winnipeg.ca/police/press/2019/05May/2019_05_05.aspx
2019-05-04,https://winnipeg.ca/police/press/2019/05May/2019_05_04.aspx
2019-05-03,https://winnipeg.ca/police/press/2019/05May/2019_05_03.aspx
2019-05-02,https://winnipeg.ca/police/press/2019/05May/2019_05_02.aspx
,https://winnipeg.ca/police/press/current.stm
2019-06-28,https://winnipeg.ca/police/press/2019/06Jun/2019_06_28.aspx
2019-06-27,https://winnipeg.ca/police/press/2019/06Jun/2019_06_27.aspx
2019-06-25,https://winnipeg.ca/police/press/2019/06Jun/2019_06_25.aspx
2019-06-24,https://winnipeg.ca/police/press/2019/06Jun/2019_06_24.aspx
2019-06-23,https://winnipeg.ca/police/press/2019/06Jun/2019_06_23.aspx
2019-06-21,https://winnipeg.ca/police/press/2019/06Jun/2019_06_21.aspx
2019-06-20,https://winnipeg.ca/police/press/2019/06Jun/2019_06_20.aspx
2019-06-19,https://winnipeg.ca/police/press/2019/06Jun/2019_06_19.aspx
2019-06-18,https://winnipeg.ca/police/press/2019/06Jun/2019_06_18.aspx
2019-06-17,https://winnipeg.ca/police/press/2019/06Jun/2019_06_17.aspx
2019-06-15,https://winnipeg.ca/police/press/2019/06Jun/2019_06_15.aspx
2019-06-12,https://winnipeg.ca/police/press/2019/06Jun/2019_06_12.aspx
2019-06-08,https://winnipeg.ca/police/press/2019/06Jun/2019_06_08.aspx
2019-06-08,https://winnipeg.ca/police/press/2019/06Jun/2019_06_08.aspx
2019-06-07,https://winnipeg.ca/police/press/2019/06Jun/2019_06_07.aspx
2019-06-06,https://winnipeg.ca/police/press/2019/06Jun/2019_06_06.aspx
2019-06-05,https://winnipeg.ca/police/press/2019/06Jun/2019_06_05.aspx
2019-06-04,https://winnipeg.ca/police/press/2019/06Jun/2019_06_04.aspx
2019-06-03,https://winnipeg.ca/police/press/2019/06Jun/2019_06_03.aspx
2019-06-02,https://winnipeg.ca/police/press/2019/06Jun/2019_06_02.aspx
2019-06-01,https://winnipeg.ca/police/press/2019/06Jun/2019_06_01.aspx
,https://winnipeg.ca/police/press/current.stm
2019-07-31,https://winnipeg.ca/police/press/2019/07jul/2019_07_31.aspx
2019-07-30,https://winnipeg.ca/police/press/2019/07jul/2019_07_30.aspx
2019-07-29,https://winnipeg.ca/police/press/2019/07jul/2019_07_29.aspx
2019-07-27,https://winnipeg.ca/police/press/2019/07jul/2019_07_27.aspx
2019-07-26,https://winnipeg.ca/police/press/2019/07jul/2019_07_26.aspx
2019-07-24,https://winnipeg.ca/police/press/2019/07jul/2019_07_24.aspx
2019-07-22,https://winnipeg.ca/police/press/2019/07jul/2019_07_22.aspx
2019-07-21,https://winnipeg.ca/police/press/2019/07jul/2019_07_21.aspx
2019-07-20,https://winnipeg.ca/police/press/2019/07jul/2019_07_20.aspx
2019-07-19,https://winnipeg.ca/police/press/2019/07jul/2019_07_19.aspx
2019-07-18,https://winnipeg.ca/police/press/2019/07jul/2019_07_18.aspx
2019-07-17,https://winnipeg.ca/police/press/2019/07jul/2019_07_17.aspx
2019-07-16,https://winnipeg.ca/police/press/2019/07jul/2019_07_16.aspx
2019-07-15,https://winnipeg.ca/police/press/2019/07jul/2019_07_15.aspx
2019-07-12,https://winnipeg.ca/police/press/2019/07jul/2019_07_12.aspx
2019-07-11,https://winnipeg.ca/police/press/2019/07jul/2019_07_11.aspx
2019-07-09,https://winnipeg.ca/police/press/2019/07jul/2019_07_09.aspx
2019-07-08,https://winnipeg.ca/police/press/2019/07jul/2019_07_08.aspx
2019-07-05,https://winnipeg.ca/police/press/2019/07jul/2019_07_05.aspx
2019-07-04,https://winnipeg.ca/police/press/2019/07jul/2019_07_04.aspx
2019-07-03,https://winnipeg.ca/police/press/2019/07jul/2019_07_03.aspx
2019-07-02,https://winnipeg.ca/police/press/2019/07jul/2019_07_02.aspx
,https://winnipeg.ca/police/press/current.stm
2019-08-30,https://winnipeg.ca/police/press/2019/08Aug/2019_08_30.aspx
2019-08-29,https://winnipeg.ca/police/press/2019/08Aug/2019_08_29.aspx
2019-08-28,https://winnipeg.ca/police/press/2019/08Aug/2019_08_28.aspx
2019-08-27,https://winnipeg.ca/police/press/2019/08Aug/2019_08_27.aspx
2019-08-26,https://winnipeg.ca/police/press/2019/08Aug/2019_08_26.aspx
2019-08-25,https://winnipeg.ca/police/press/2019/08Aug/2019_08_25.aspx
2019-08-23,https://winnipeg.ca/police/press/2019/08Aug/2019_08_23.aspx
2019-08-22,https://winnipeg.ca/police/press/2019/08Aug/2019_08_22.aspx
2019-08-21,https://winnipeg.ca/police/press/2019/08Aug/2019_08_21.aspx
2019-08-20,https://winnipeg.ca/police/press/2019/08Aug/2019_08_20.aspx
2019-08-17,https://winnipeg.ca/police/press/2019/08Aug/2019_08_17.aspx
2019-08-16,https://winnipeg.ca/police/press/2019/08Aug/2019_08_16.aspx
2019-08-15,https://winnipeg.ca/police/press/2019/08Aug/2019_08_15.aspx
2019-08-14,https://winnipeg.ca/police/press/2019/08Aug/2019_08_14.aspx
2019-08-12,https://winnipeg.ca/police/press/2019/08Aug/2019_08_12.aspx
2019-08-07,https://winnipeg.ca/police/press/2019/08Aug/2019_08_07.aspx
2019-08-06,https://winnipeg.ca/police/press/2019/08Aug/2019_08_06.aspx
2019-08-04,https://winnipeg.ca/police/press/2019/08Aug/2019_08_04.aspx
2019-08-03,https://winnipeg.ca/police/press/2019/08Aug/2019_08_03.aspx
2019-08-01,https://winnipeg.ca/police/press/2019/08Aug/2019_08_01.aspx
,https://winnipeg.ca/police/press/current.stm
2019-09-30,https://winnipeg.ca/police/press/2019/09Sep/2019_09_30.aspx
2019-09-28,https://winnipeg.ca/police/press/2019/09Sep/2019_09_28.aspx
2019-09-27,https://winnipeg.ca/police/press/2019/09Sep/2019_09_27.aspx
2019-09-25,https://winnipeg.ca/police/press/2019/09Sep/2019_09_25.aspx
2019-09-24,https://winnipeg.ca/police/press/2019/09Sep/2019_09_24.aspx
2019-09-23,https://winnipeg.ca/police/press/2019/09Sep/2019_09_23.aspx
2019-09-22,https://winnipeg.ca/police/press/2019/09Sep/2019_09_22.aspx
2019-09-21,https://winnipeg.ca/police/press/2019/09Sep/2019_09_21.aspx
2019-09-19,https://winnipeg.ca/police/press/2019/09Sep/2019_09_19.aspx
2019-09-17,https://winnipeg.ca/police/press/2019/09Sep/2019_09_17.aspx
2019-09-14,https://winnipeg.ca/police/press/2019/09Sep/2019_09_14.aspx
2019-09-13,https://winnipeg.ca/police/press/2019/09Sep/2019_09_13.aspx
2019-09-12,https://winnipeg.ca/police/press/2019/09Sep/2019_09_12.aspx
2019-09-11,https://winnipeg.ca/police/press/2019/09Sep/2019_09_11.aspx
2019-09-10,https://winnipeg.ca/police/press/2019/09Sep/2019_09_10.aspx
2019-09-09,https://winnipeg.ca/police/press/2019/09Sep/2019_09_09.aspx
2019-09-06,https://winnipeg.ca/police/press/2019/09Sep/2019_09_06.aspx
2019-09-05,https://winnipeg.ca/police/press/2019/09Sep/2019_09_05.aspx
2019-09-04,https://winnipeg.ca/police/press/2019/09Sep/2019_09_04.aspx
2019-09-03,https://winnipeg.ca/police/press/2019/09Sep/2019_09_03.aspx
2019-09-02,https://winnipeg.ca/police/press/2019/09Sep/2019_09_02.aspx
,https://winnipeg.ca/police/press/current.stm
2019-10-31,https://winnipeg.ca/police/press/2019/10oct/2019_10_31.aspx
2019-10-30,https://winnipeg.ca/police/press/2019/10oct/2019_10_30.aspx
2019-10-29,https://winnipeg.ca/police/press/2019/10oct/2019_10_29.aspx
2019-10-28,https://winnipeg.ca/police/press/2019/10oct/2019_10_28.aspx
2019-10-27,https://winnipeg.ca/police/press/2019/10oct/2019_10_27.aspx
2019-10-25,https://winnipeg.ca/police/press/2019/10oct/2019_10_25.aspx
2019-10-24,https://winnipeg.ca/police/press/2019/10oct/2019_10_24.aspx
2019-10-23,https://winnipeg.ca/police/press/2019/10oct/2019_10_23.aspx
2019-10-22,https://winnipeg.ca/police/press/2019/10oct/2019_10_22.aspx
2019-10-21,https://winnipeg.ca/police/press/2019/10oct/2019_10_21.aspx
2019-10-20,https://winnipeg.ca/police/press/2019/10oct/2019_10_20.aspx
2019-10-19,https://winnipeg.ca/police/press/2019/10oct/2019_10_19.aspx
2019-10-18,https://winnipeg.ca/police/press/2019/10oct/2019_10_18.aspx
2019-10-17,https://winnipeg.ca/police/press/2019/10oct/2019_10_17.aspx
2019-10-16,https://winnipeg.ca/police/press/2019/10oct/2019_10_16.aspx
2019-10-15,https://winnipeg.ca/police/press/2019/10oct/2019_10_15.aspx
2019-10-10,https://winnipeg.ca/police/press/2019/10oct/2019_10_10.aspx
2019-10-09,https://winnipeg.ca/police/press/2019/10oct/2019_10_09.aspx
2019-10-08,https://winnipeg.ca/police/press/2019/10oct/2019_10_08.aspx
2019-10-07,https://winnipeg.ca/police/press/2019/10oct/2019_10_07.aspx
2019-10-04,https://winnipeg.ca/police/press/2019/10oct/2019_10_04.aspx
2019-10-03,https://winnipeg.ca/police/press/2019/10oct/2019_10_03.aspx
2019-10-02,https://winnipeg.ca/police/press/2019/10oct/2019_10_02.aspx
2019-10-01,https://winnipeg.ca/police/press/2019/10oct/2019_10_01.aspx
,https://winnipeg.ca/police/press/current.stm
2019-11-30,https://winnipeg.ca/police/press/2019/11nov/2019_11_30.aspx
2019-11-28,https://winnipeg.ca/police/press/2019/11nov/2019_11_28.aspx
2019-11-27,https://winnipeg.ca/police/press/2019/11nov/2019_11_27.aspx
2019-11-26,https://winnipeg.ca/police/press/2019/11nov/2019_11_26.aspx
2019-11-25,https://winnipeg.ca/police/press/2019/11nov/2019_11_25.aspx
2019-11-23,https://winnipeg.ca/police/press/2019/11nov/2019_11_23.aspx
2019-11-22,https://winnipeg.ca/police/press/2019/11nov/2019_11_22.aspx
2019-11-21,https://winnipeg.ca/police/press/2019/11nov/2019_11_21.aspx
2019-11-18,https://winnipeg.ca/police/press/2019/11nov/2019_11_18.aspx
2019-11-17,https://winnipeg.ca/police/press/2019/11nov/2019_11_17.aspx
2019-11-16,https://winnipeg.ca/police/press/2019/11nov/2019_11_16.aspx
2019-11-15,https://winnipeg.ca/police/press/2019/11nov/2019_11_15.aspx
2019-11-13,https://winnipeg.ca/police/press/2019/11nov/2019_11_13.aspx
2019-11-12,https://winnipeg.ca/police/press/2019/11nov/2019_11_12.aspx
2019-11-08,https://winnipeg.ca/police/press/2019/11nov/2019_11_08.aspx
2019-11-07,https://winnipeg.ca/police/press/2019/11nov/2019_11_07.aspx
2019-11-06,https://winnipeg.ca/police/press/2019/11nov/2019_11_06.aspx
2019-11-05,https://winnipeg.ca/police/press/2019/11nov/2019_11_05.aspx
2019-11-04,https://winnipeg.ca/police/press/2019/11nov/2019_11_04.aspx
2019-11-03,https://winnipeg.ca/police/press/2019/11nov/2019_11_03.aspx
2019-11-02,https://winnipeg.ca/police/press/2019/11nov/2019_11_02.aspx
2019-11-01,https://winnipeg.ca/police/press/2019/11nov/2019_11_01.aspx
,https://winnipeg.ca/police/press/current.stm
2019-12-30,https://winnipeg.ca/police/press/2019/12dec/2019_12_30.aspx
2019-12-29,https://winnipeg.ca/police/press/2019/12dec/2019_12_29.aspx
2019-12-27,https://winnipeg.ca/police/press/2019/12dec/2019_12_27.aspx
2019-12-25,https://winnipeg.ca/police/press/2019/12dec/2019_12_25.aspx
2019-12-24,https://winnipeg.ca/police/press/2019/12dec/2019_12_24.aspx
2019-12-23,https://winnipeg.ca/police/press/2019/12dec/2019_12_23.aspx
2019-12-22,https://winnipeg.ca/police/press/2019/12dec/2019_12_22.aspx
2019-12-21,https://winnipeg.ca/police/press/2019/12dec/2019_12_21.aspx
2019-12-20,https://winnipeg.ca/police/press/2019/12dec/2019_12_20.aspx
2019-12-19,https://winnipeg.ca/police/press/2019/12dec/2019_12_19.aspx
2019-12-18,https://winnipeg.ca/police/press/2019/12dec/2019_12_18.aspx
2019-12-17,https://winnipeg.ca/police/press/2019/12dec/2019_12_17.aspx
2019-12-16,https://winnipeg.ca/police/press/2019/12dec/2019_12_16.aspx
2019-12-15,https://winnipeg.ca/police/press/2019/12dec/2019_12_15.aspx
2019-12-14,https://winnipeg.ca/police/press/2019/12dec/2019_12_14.aspx
2019-12-13,https://winnipeg.ca/police/press/2019/12dec/2019_12_13.aspx
2019-12-12,https://winnipeg.ca/police/press/2019/12dec/2019_12_12.aspx
2019-12-11,https://winnipeg.ca/police/press/2019/12dec/2019_12_11.aspx
2019-12-10,https://winnipeg.ca/police/press/2019/12dec/2019_12_10.aspx
2019-12-09,https://winnipeg.ca/police/press/2019/12dec/2019_12_09.aspx
2019-12-05,https://winnipeg.ca/police/press/2019/12dec/2019_12_05.aspx
2019-12-03,https://winnipeg.ca/police/press/2019/12dec/2019_12_03.aspx
2019-12-02,https://winnipeg.ca/police/press/2019/12dec/2019_12_02.aspx
,https://winnipeg.ca/police/press/current.stm
2018-09-30,https://winnipeg.ca/police/press/2018/09sep/2018_09_30.aspx
2018-09-29,https://winnipeg.ca/police/press/2018/09sep/2018_09_29.aspx
2018-09-28,https://winnipeg.ca/police/press/2018/09sep/2018_09_28.aspx
2018-09-27,https://winnipeg.ca/police/press/2018/09sep/2018_09_27.aspx
2018-09-26,https://winnipeg.ca/police/press/2018/09sep/2018_09_26.aspx
2018-09-25,https://winnipeg.ca/police/press/2018/09sep/2018_09_25.aspx
2018-09-24,https://winnipeg.ca/police/press/2018/09sep/2018_09_24.aspx
2018-09-21,https://winnipeg.ca/police/press/2018/09sep/2018_09_21.aspx
2018-09-19,https://winnipeg.ca/police/press/2018/09sep/2018_09_19.aspx
2018-09-18,https://winnipeg.ca/police/press/2018/09sep/2018_09_18.aspx
2018-09-14,https://winnipeg.ca/police/press/2018/09sep/2018_09_14.aspx
2018-09-13,https://winnipeg.ca/police/press/2018/09sep/2018_09_13.aspx
2018-09-12,https://winnipeg.ca/police/press/2018/09sep/2018_09_12.aspx
2018-09-11,https://winnipeg.ca/police/press/2018/09sep/2018_09_11.aspx
2018-09-10,https://winnipeg.ca/police/press/2018/09sep/2018_09_10.aspx
2018-09-09,https://winnipeg.ca/police/press/2018/09sep/2018_09_09.aspx
2018-09-08,https://winnipeg.ca/police/press/2018/09sep/2018_09_08.aspx
2018-09-07,https://winnipeg.ca/police/press/2018/09sep/2018_09_07.aspx
2018-09-06,https://winnipeg.ca/police/press/2018/09sep/2018_09_06.aspx
2018-09-05,https://winnipeg.ca/police/press/2018/09sep/2018_09_05.aspx
2018-09-03,https://winnipeg.ca/police/press/2018/09sep/2018_09_03.aspx
2018-09-02,https://winnipeg.ca/police/press/2018/09sep/2018_09_02.aspx
2018-09-01,https://winnipeg.ca/police/press/2018/09sep/2018_09_01.aspx
,https://winnipeg.ca/police/press/current.stm
2018-10-31,https://winnipeg.ca/police/press/2018/10oct/2018_10_31.aspx
2018-10-30,https://winnipeg.ca/police/press/2018/10oct/2018_10_30.aspx
2018-10-29,https://winnipeg.ca/police/press/2018/10oct/2018_10_29.aspx
2018-10-28,https://winnipeg.ca/police/press/2018/10oct/2018_10_28.aspx
2018-10-26,https://winnipeg.ca/police/press/2018/10oct/2018_10_26.aspx
2018-10-25,https://winnipeg.ca/police/press/2018/10oct/2018_10_25.aspx
2018-10-24,https://winnipeg.ca/police/press/2018/10oct/2018_10_24.aspx
2018-10-23,https://winnipeg.ca/police/press/2018/10oct/2018_10_23.aspx
2018-10-21,https://winnipeg.ca/police/press/2018/10oct/2018_10_21.aspx
2018-10-19,https://winnipeg.ca/police/press/2018/10oct/2018_10_19.aspx
2018-10-18,https://winnipeg.ca/police/press/2018/10oct/2018_10_18.aspx
2018-10-17,https://winnipeg.ca/police/press/2018/10oct/2018_10_17.aspx
2018-10-16,https://winnipeg.ca/police/press/2018/10oct/2018_10_16.aspx
2018-10-15,https://winnipeg.ca/police/press/2018/10oct/2018_10_15.aspx
2018-10-11,https://winnipeg.ca/police/press/2018/10oct/2018_10_11.aspx
2018-10-10,https://winnipeg.ca/police/press/2018/10oct/2018_10_10.aspx
2018-10-09,https://winnipeg.ca/police/press/2018/10oct/2018_10_09.aspx
2018-10-08,https://winnipeg.ca/police/press/2018/10oct/2018_10_08.aspx
2018-10-07,https://winnipeg.ca/police/press/2018/10oct/2018_10_07.aspx
2018-10-05,https://winnipeg.ca/police/press/2018/10oct/2018_10_05.aspx
2018-10-04,https://winnipeg.ca/police/press/2018/10oct/2018_10_04.aspx
2018-10-03,https://winnipeg.ca/police/press/2018/10oct/2018_10_03.aspx
2018-10-02,https://winnipeg.ca/police/press/2018/10oct/2018_10_02.aspx
2018-10-01,https://winnipeg.ca/police/press/2018/10oct/2018_10_01.aspx
,https://winnipeg.ca/police/press/current.stm
2018-11-30,https://winnipeg.ca/police/press/2018/11nov/2018_11_30.aspx
2018-11-29,https://winnipeg.ca/police/press/2018/11nov/2018_11_29.aspx
